Pallet,Timestamp,Item,Manufacturer,Quantity,Expiration,Category,Notes,Pallet_Num,Box_Num
,2/9/2024 17:21,Diapers ,No manufacturer listed,6,,Hygiene,,12,32
,2/9/2024 17:08,Plain white tubes,No manufacturer listed,6,,Catheters/tubing,,12,29
,2/9/2024 15:25,Orange Tape ,HyTape,6,,Bandages/gauze,,12,1
,2/9/2024 16:42,Pediatric underbody ,Gentherm ,6,,Other,,12,26
,2/9/2024 16:27,BD eclipse needle,BD,6,5/31/2027,Syringe/needles,,12,18
,2/9/2024 17:03,Spinal needle ,BD,6,3/31/2024,Syringe/needles,,12,19
,2/9/2024 15:31,Epidural Needles 8.89cm,Arrow,6,10/31/2020,Syringe/needles,,12,1
,2/9/2024 16:21,Snap Kap,Advance,6,,Other,,12,21
,2/9/2024 17:07,Urine Transfer Straw Kit ,No manufacturer listed,6,,Syringe/needles,,12,9
,2/9/2024 17:20,Providone iodine swabstick ,PDI,5,,Diagnostic,,12,19
,2/9/2024 17:07,Lube packet,OneShot,5,7/31/2025,Other,,12,19
,2/9/2024 16:56,Amplatzer ,No manufacturer listed,5,2/5/2021,Catheters/tubing,,12,28
,2/9/2024 15:43,bandaids,No manufacturer listed,5,,Bandages/gauze,,12,5
,2/9/2024 15:40,Funnel,No manufacturer listed,5,,Other,,12,5
,2/9/2024 16:42,Cleanser ,Medline Remedy ,5,,Hygiene,,12,26
,2/9/2024 16:54,Depth Locator,Manta,5,1/6/2024,Diagnostic,,12,28
,2/9/2024 17:34,Hydrocolloid Dressing,HollisterWoundcare,5,7/1/2023,Other,,12,38
,2/9/2024 16:54,Catheter Exchange Long Taper,Glidwider,5,1/31/2024,Catheters/tubing,,12,28
,2/9/2024 16:50,DNA Collection Kit,Genotek ,5,,Diagnostic,,12,9
,2/9/2024 16:11,Testing kit ,Gen mab ,5,12/31/2023,Diagnostic,,12,12
,2/9/2024 16:45,Holter/telemetry pouch,Covidien ,5,,Other,,12,19
,2/9/2024 17:13,Oral/Nasal Tracheal Tube,COVIDIEN,5,8/4/2028,Catheters/tubing,,12,29
,2/9/2024 15:46,Med Bag,Cardinal Health,5,,Bandages/gauze,,12,5
,2/9/2024 16:20,Pacemaker sheet ,Cardinal Health,5,,Hygiene,,12,21
,2/9/2024 15:23,BD Whitacre Needle,BD,5,,Syringe/needles,,12,1
,2/9/2024 15:34,Luer Lock Connector ,BD,5,10/31/2026,Catheters/tubing,,12,4
,2/9/2024 15:35,SafetyGlide Needle ,BD,5,4/30/2027,Syringe/needles,,12,4
,2/9/2024 16:32,Smartsite Needle Free Valve,BD,5,5/2/2026,Other,,12,18
,2/9/2024 16:25,Ulta comfort covers,Allen,5,,,,12,22
,2/9/2024 16:51,Catheter ,Temuro ,4,,Catheters/tubing,,12,28
,2/9/2024 16:36,Allevyn non adhesive,Smith&nephew,4,3/6/2023,Bandages/gauze,,12,19
,2/9/2024 16:11,Gel wrap,Quintiles Lab,4,,Other,,12,7
,2/9/2024 15:26,Epidural Catheter,Portex,4,9/1/2022,Catheters/tubing,,12,1
,2/9/2024 17:06,4 white tubes with blue mask attached ,No manufacturer listed,4,,Catheters/tubing,,12,29
,2/9/2024 17:33,Articulating loading unit,No manufacturer listed,4,,Surgical,,12,38
,2/9/2024 16:35,Balloon Bags  ,No manufacturer listed,4,,Other,,12,23
,2/9/2024 16:01,Blue Small Test Tube,No manufacturer listed,4,,Catheters/tubing,,12,11
,2/9/2024 16:03,Brown Test Tube,No manufacturer listed,4,,Catheters/tubing,,12,11
,2/9/2024 16:03,Orange Test Tube,No manufacturer listed,4,,Catheters/tubing,,12,11
,2/9/2024 16:04,Subassembly G,No manufacturer listed,4,,Other,,12,11
,2/9/2024 15:40,UPEP,No manufacturer listed,4,,Other,,12,5
,2/9/2024 16:54,Tubing ,Merit Medical,4,2/2/2024,Catheters/tubing,,12,28
,2/9/2024 17:15,Medical bandages,Medline,4,1/1/0001,Bandages/gauze,,12,19
,2/9/2024 16:25,Berman Airway,Medichoice,4,,Catheters/tubing,,12,18
,2/9/2024 16:49,Hydrophilic foam dressing,Kendall,4,,Other,,12,19
,2/9/2024 16:53,GLIDESCOPE,GlideScope ,4,2/2/2026,Surgical,,12,19
,2/9/2024 15:27,Liquid Adhesive ,Ferndale Laboratories,4,,Other,,12,1
,2/9/2024 17:30,Clamp ,Covidien,4,,Surgical,,12,38
,2/9/2024 17:11,Tracheal Tube with TaperGuard Cuff,Covidien,4,6/26/2028,Catheters/tubing,,12,29
,2/9/2024 17:08,Giant syringes ,BD,4,,Syringe/needles,,12,29
,2/9/2024 15:29,Urological catheter ,Bard ,4,11/30/2027,Catheters/tubing,,12,3
,2/9/2024 15:29,Compound Benzoin Tincture Swabstick,Aplicare,4,,Diagnostic,,12,1
,2/9/2024 17:18,Tegaderm,3M,4,1/4/2027,Bandages/gauze,,12,19
,2/9/2024 17:02,Bio sample Bags,No manufacturer listed,4,,Other,,12,30
,2/9/2024 17:37,Dialysis Tube    ,No manufacturer listed,4,,Catheters/tubing,,12,37
,2/9/2024 17:14,Spinal needle,No manufacturer listed,4,3/31/2024,Syringe/needles,,12,19
,2/9/2024 16:46,Disposable Pad Cover,Vyaire,3,8/15/2022,Other,,12,19
,2/9/2024 16:50,Surgical scissors ,Sklar Sterile,3,12/12/2900,Surgical,,12,19
,2/9/2024 17:15,Aerosol Filter Mask,Respan,3,,Other,,12,19
,2/9/2024 17:13,Balloon,Olympus,3,3/31/2028,Other,,12,19
,2/9/2024 16:34,Anesthia face mask,No manufacturer listed,3,,Surgical,,12,23
,2/9/2024 16:41,Plastic Pad Large,No manufacturer listed,3,12/12/2900,Hygiene,,12,19
,2/9/2024 16:10,Stickers,No manufacturer listed,3,,Other,,12,11
,2/9/2024 17:11,Test tubes ,No manufacturer listed,3,,Catheters/tubing,,12,29
,2/9/2024 16:00,Tumor Tissue Box,No manufacturer listed,3,,,,12,11
,2/9/2024 16:38,Urine test instructions ,No manufacturer listed,3,,Diagnostic,,12,23
,2/9/2024 17:20,Waist bands ,No manufacturer listed,3,,Bandages/gauze,,12,32
,2/9/2024 16:07,Specimen containers,Nalge nunc International corporation ,3,3/31/0024,Diagnostic,,12,14
,2/9/2024 16:24,Mucus specimen trap,Medichoice,3,5/16/2025,Diagnostic,,12,18
,2/9/2024 16:54,72” arterial pressure tubing,Icumedical,3,9/1/2025,Catheters/tubing,,12,19
,2/9/2024 17:11,Petrolatum dressing,Gurad,3,,Other,,12,19
,2/9/2024 16:37,Nasal Tracheal Tube,COVIDIEN,3,,Catheters/tubing,,12,23
,2/9/2024 16:57,REM Polyhesive,Covidien,3,9/30/2025,Other,,12,19
,2/9/2024 17:36,Chiba biopsy needle,Cook,3,11/27/2023,Syringe/needles,,12,33
,2/9/2024 15:25,FASTRACE,Conmed,3,12/19/2023,Other,,12,3
,2/9/2024 15:45,Med Bags ,Cardinal Health,3,,Bandages/gauze,,12,5
,2/9/2024 15:32,Suction Catheter with Chimney Valve ,Cardinal Health,3,,Catheters/tubing,,12,4
,2/9/2024 16:03,DNA saliva kit ,BioAgilytix ,3,,Other,,12,12
,2/9/2024 17:04,3mL applicator,BD,3,,Other,,12,19
,2/9/2024 17:10,Extension set,BD,3,10/4/2024,Catheters/tubing,,12,19
,2/9/2024 16:56,Intravenous Injection Kit ,BD,3,,Syringe/needles,,12,9
,2/9/2024 15:29,IV Connector ,Baxter ,3,,Catheters/tubing,,12,1
,2/9/2024 15:32,Steri-Drape,3M,3,11/24/2025,Bandages/gauze,,12,4
,2/9/2024 17:11,3M tape,No manufacturer listed,3,,Bandages/gauze,,12,29
,2/9/2024 17:35,Pressure guide wire,No manufacturer listed,3,1/31/2021,Diagnostic,,12,33
,2/9/2024 17:11,Urine Collectors ,No manufacturer listed,3,,Catheters/tubing,,12,9
,2/9/2024 17:33,Silver dressing ,VAC,2,,Other,,12,38
,2/9/2024 17:09,Adult General Purpose Foam,Totaltrace,2,8/21/2024,Other,,12,19
,2/9/2024 15:30,Flat epidural filter,Teleflex medical,2,,Catheters/tubing,,12,1
,2/9/2024 15:36,Introducer ,SunMed ,2,8/15/2024,Catheters/tubing,,12,4
,2/9/2024 17:38,Neuro Guidewire with Hydrophilic coating ,Stryker,2,,Catheters/tubing,,12,33
,2/9/2024 17:05,Line draw arterial blood sampling kit,Smiths medical,2,2/28/2026,Syringe/needles,,12,19
,2/9/2024 17:13,GlideScope,ScopeGliders,2,8/9/2024,Other,,12,19
,2/9/2024 15:26,Nose cushion,Respironics ,2,,Other,,12,3
,2/9/2024 16:56,Glidewire,Radiofocus,2,1/31/2024,Catheters/tubing,,12,28
,2/9/2024 15:30,Resistance syringe ,Portex ,2,9/30/2022,Syringe/needles,,12,1
,2/9/2024 15:46,Blue tourniquet bands,No manufacturer listed,2,,Other,,12,5
,2/9/2024 16:15,Clear pouches,No manufacturer listed,2,,Hygiene,,12,15
,2/9/2024 17:24,Feeding Tube,No manufacturer listed,2,3/26/2028,Catheters/tubing,,12,19
,2/9/2024 16:37,Gauze,No manufacturer listed,2,,Bandages/gauze,,12,23
,2/9/2024 17:11,Mouthpiece,No manufacturer listed,2,,Surgical,,12,29
,2/9/2024 17:27,Stax finger splint,No manufacturer listed,2,,Other,,12,19
,2/9/2024 15:25,Sterilization tool,No manufacturer listed,2,,Surgical,,12,1
,2/9/2024 17:27,Steri-Strip,No manufacturer listed,2,,Hygiene,,12,19
,2/9/2024 16:05,Wires ,No manufacturer listed,2,,Other,,12,14
,2/9/2024 17:22,Mepilex lite,Mölnlycke,2,4/28/2026,Bandages/gauze,,12,19
,2/9/2024 17:34,safety infusion set,miniloc ,2,12/18/2025,Syringe/needles,,12,34
,2/9/2024 15:28,Brace band ,Michigan ,2,,Bandages/gauze,,12,3
,2/9/2024 16:41,Border Post-up,Mepilex,2,7/26/2026,Surgical,,12,19
,2/9/2024 16:46,Radial access catheter ,Medtronic,2,,Catheters/tubing,,12,27
,2/9/2024 16:39,Anti-Siphon Valve,Medstream,2,,Catheters/tubing,,12,23
,2/9/2024 16:43,Elastic Net,Medline,2,,Bandages/gauze,,12,19
,2/9/2024 16:41,Non-conductive connecting tube 20’ length,Medline,2,2/29/2028,Catheters/tubing,,12,19
,2/9/2024 16:58,Graduated nurser with cap,Mead Johnson ,2,11/1/2027,Other,,12,19
,2/9/2024 15:56,alcohol prep pads,McKesson,2,11/1/2023,Hygiene,,12,12
,2/9/2024 15:44,Blood test kit ,Labcorp ,2,12/31/2023,Diagnostic,,12,5
,2/9/2024 16:53,Facioplasty elastic support,Jobst,2,,Other,,12,19
,2/9/2024 15:33,Urostomy bag,Hollister,2,,Other,,12,4
,2/9/2024 17:40,Biliary Balloon Probe,Fogarty,2,1/21/2024,Catheters/tubing,,12,33
,2/9/2024 15:30,Wall manometer adapter ,Critikon ,2,,Diagnostic,,12,3
,2/9/2024 16:48,Oral/Nasal Tracheal Tube,Covidien ,2,7/27/2027,Catheters/tubing,,12,19
,2/9/2024 15:33,Oral/Nasal Tracheal Tube Cuffless,Covidien ,2,8/4/2028,Catheters/tubing,,12,4
,2/9/2024 17:07,Dual lumen stomach lube,Covidien,2,1/1/0001,Other,,12,19
,2/9/2024 17:41,Ebelization Coil,Cook Med,2,12/11/2023,Surgical,,12,37
,2/9/2024 16:54,Urine collection bag,Conveen,2,5/29/2026,Other,,12,19
,2/9/2024 16:58,Hydrocolloid dressing,Comfeel plus transparent,2,12/7/2025,Other,,12,19
,2/9/2024 16:51,alcohol prep pads,Cardinal Health,2,,Hygiene,,12,18
,2/9/2024 17:37,filter extension sets,braun,2,8/2/2026,Syringe/needles,,12,34
,2/9/2024 17:39,AngioJet Ultra Power Pulse Kit,Boston Scientific ,2,1/7/2024,Syringe/needles,,12,37
,2/9/2024 16:51,Surgical gloves,Biogel,2,2/26/2028,PPE,,12,19
,2/9/2024 16:02,Aliquot Plasma samples ,Bioagiltix ,2,7/13/2004,Diagnostic,,12,12
,2/9/2024 15:28,30 mal syringes,BD,2,,Syringe/needles,,12,1
,2/9/2024 16:02,BD connecta ,BD,2,2/28/2025,Catheters/tubing,,12,14
,2/9/2024 17:44,Catheter,BD,2,,Catheters/tubing,,12,37
,2/9/2024 17:08,Extension set,BD,2,12/1/2026,Catheters/tubing,,12,19
,2/9/2024 16:11,IV administrator ,BD,2,5/31/2025,Syringe/needles,,12,7
,2/9/2024 16:00,Serum marker,BD,2,,,,12,11
,2/9/2024 17:23,syringes,BD,2,9/30/2026,Syringe/needles,,12,19
,3/15/2024 15:48,tubes/ sodium fluoride ,BD,2,12/31/2023,Tubing/Catheters,,12,1
,2/9/2024 17:09,Catheter extension set,Baxter,2,,Catheters/tubing,,12,19
,2/9/2024 17:39,Biopsy Instrument ,Bard ,2,9/30/2022,Surgical,,12,37
,2/9/2024 16:27,Catheter,Bard,2,2/29/2028,Catheters/tubing,,12,18
,2/9/2024 17:09,Steri Drape,3M,2,1/26/2028,Bandages/gauze,,12,19
,2/9/2024 16:58,blue clips,No manufacturer listed,2,,Other,,12,18
,2/9/2024 16:54,Start up kit ,Zoll,1,,Other,,12,28
,2/9/2024 17:08,Probe Well Kit,WelchAllyn,1,12/3/2015,Other,,12,19
,2/9/2024 16:41,Replacement lamp,WelchAllyn,1,,Other,,12,18
,2/9/2024 15:56,Surgical Gloves,Triumph,1,12/1/2023,PPE,,12,12
,2/9/2024 16:52,Guiding sheath,Terumo I ,1,,Catheters/tubing,,12,28
,2/9/2024 16:55,Introductor sheath ,Terumo ,1,,,,12,28
,2/9/2024 17:40,Pinnacle ,Terumo,1,5/1/2023,Catheters/tubing,,12,33
,2/9/2024 15:39,Airway,Teleflex ,1,7/8/2021,Catheters/tubing,,12,4
,2/9/2024 15:44,disposable endotracheal Stylet,teleflex,1,10/28/2025,Catheters/tubing,,12,4
,2/9/2024 16:35,Madgic ,Teleflex,1,7/18/2026,Catheters/tubing,,12,18
,2/9/2024 17:36,IV Sticker,Tegaderm ,1,8/26/2026,Catheters/tubing,,12,34
,2/9/2024 17:36,Non sterile barrier,Symmetry surgical,1,12/23/2028,Other,,12,33
,2/9/2024 17:27,surgical lubricant,surgilube ,1,9/30/2021,Other,,12,19
,2/9/2024 17:36,Microcatheter ,Stryker,1,,Catheters/tubing,,12,33
,2/9/2024 17:16,Suction swab,Stryker,1,3/18/2025,Other,,12,19
,2/9/2024 15:38,Protective powder,Stomahesive ,1,6/1/2026,Other,,12,4
,2/9/2024 15:30,Skin Closure,Steri Strip,1,,Bandages/gauze,,12,1
,2/9/2024 15:35,SpeediCath Compact Set,SpeediCath,1,10/20/2023,Catheters/tubing,,12,4
,2/9/2024 17:13,Suction safe ,Sonek,1,,Catheters/tubing,,12,29
,2/9/2024 15:31,Cadd extension set,Smiths medical,1,6/3/2024,Catheters/tubing,,12,1
,2/9/2024 17:06,Fluid path,Rx only,1,10/1/2028,Catheters/tubing,,12,19
,2/9/2024 17:36,catheter exchange,radifocus glideware,1,11/30/2033,Catheters/tubing,,12,33
,2/9/2024 16:51,Peripheral orbital system,Pas technology ,1,,Other,,12,28
,2/9/2024 17:35,"Thunderbeat 5mm, 35cm front-actuated grip type S",Olympus,1,2/10/2026,Other,,12,33
,2/9/2024 15:40,Intubating Stylet/ADULT,Novaplus,1,6/27/2028,Catheters/tubing,,12,4
,2/9/2024 16:59,Standard Surgical O.R. Towels ,Nova plus,1,6/2/2028,Hygiene,,12,19
,2/9/2024 16:23,Accessory Drain Bag,No manufacturer listed,1,1/31/2026,Other,,12,18
,2/9/2024 17:21,Blood collection ,No manufacturer listed,1,,Other,,12,32
,2/9/2024 17:05,Blue and white tube,No manufacturer listed,1,,Catheters/tubing,,12,29
,2/9/2024 17:22,Blue box,No manufacturer listed,1,,Other,,12,32
,2/9/2024 17:26,Catheter,No manufacturer listed,1,,Catheters/tubing,,12,36
,2/9/2024 17:08,Censitrac ,No manufacturer listed,1,,Other,,12,19
,2/9/2024 16:43,Cytology brush,No manufacturer listed,1,,Diagnostic,,12,26
,2/9/2024 17:35,Face cover,No manufacturer listed,1,,Hygiene,,12,38
,2/9/2024 17:03,Filter Funnel,No manufacturer listed,1,12/12/2900,Other,,12,19
,2/9/2024 17:08,Glidescope,No manufacturer listed,1,10/20/2026,Diagnostic,,12,29
,2/9/2024 16:02,Green Test Tube,No manufacturer listed,1,,Catheters/tubing,,12,11
,2/9/2024 17:29,Orange tape,No manufacturer listed,1,,Bandages/gauze,,12,19
,2/9/2024 17:27,Pad ,No manufacturer listed,1,,Hygiene,,12,19
,2/9/2024 17:09,Percussor,No manufacturer listed,1,5/11/2027,Other,,12,19
,2/9/2024 17:22,Retail clothing lane ,No manufacturer listed,1,,Other,,12,32
,2/9/2024 17:12,Secure view port,No manufacturer listed,1,,Hygiene,,12,29
,2/9/2024 16:52,Spider FX,No manufacturer listed,1,1/31/2024,Catheters/tubing,,12,28
,2/9/2024 15:43,Sticker tags,No manufacturer listed,1,,Other,,12,4
,2/9/2024 16:36,Tegaderm,No manufacturer listed,1,,Bandages/gauze,,12,23
,2/9/2024 17:20,Temperature log tag ,No manufacturer listed,1,,Diagnostic,,12,31
,2/9/2024 17:29,Low pressure stopcock with rotating male collar,Namic,1,,Catheters/tubing,,12,19
,2/9/2024 17:00,Surgical gloves,Molnlycke biogel sensor,1,9/28/2025,PPE,,12,19
,2/9/2024 15:55,Polychloroprene Surgical Gloves,Molnlycke,1,12/23/2028,PPE,,12,12
,2/9/2024 15:41,Safety infusion set ,miniLoc,1,5/11/2026,Catheters/tubing,,12,4
,2/9/2024 17:43,extension set,mini one,1,6/1/2025,Catheters/tubing,,12,34
,2/9/2024 17:12,ISO Drape Isolation Bag,Microtek Medical,1,1/1/2028,Other,,12,19
,2/9/2024 17:37,Contrast delivery set,Merit Medical,1,1/1/2024,Catheters/tubing,,12,33
,2/9/2024 17:13,Tubing connector ,Medtronic ,1,6/20/0025,Catheters/tubing,,12,29
,2/9/2024 16:34,Abdominal Pad,Medline,1,,Other,,12,18
,2/9/2024 15:56,Alcohol prep pads,Medline,1,,Hygiene,,12,12
,2/9/2024 15:38,Anesthesia Mask,Medline,1,,Other,,12,4
,2/9/2024 16:38,Anesthesia Mask,Medline,1,,Other,,12,18
,2/9/2024 17:27,Conforming stretch gaze bandage,Medline,1,,Bandages/gauze,,12,19
,2/9/2024 17:11,Control syringe,Medline,1,,Syringe/needles,,12,19
,2/9/2024 17:27,Elastic Net,Medline,1,,Bandages/gauze,,12,19
,2/9/2024 17:27,Gauze bandage,Medline,1,,Bandages/gauze,,12,19
,2/9/2024 15:22,Gauze Sponges ,Medline,1,,Bandages/gauze,,12,1
,2/9/2024 16:56,gloves,Medline,1,,PPE,,12,18
,2/9/2024 16:30,Pre-Connected Urethral catherization tray and bag,Medline,1,1/31/2025,Other,,12,18
,2/9/2024 16:26,Urethral Catheter,Medline,1,4/28/2028,Catheters/tubing,,12,18
,2/9/2024 16:37,Berman Airway,MediChoice,1,,Other,,12,18
,2/9/2024 16:57,O.R. Towel,Medical Action industries,1,8/15/2028,Hygiene,,12,19
,2/9/2024 17:36,dressing change kit,medical action,1,8/31/2024,Hygiene,,12,34
,2/9/2024 16:46,Breast pump kit,Medela ,1,12/26/2026,Other,,12,19
,2/9/2024 17:28,pulse oximeter adhesive sensor,Masimo set,1,9/1/2026,Other,,12,19
,2/9/2024 16:44,Bottle Atomizer,MADomizer,1,9/11/2026,Other,,12,19
,2/9/2024 16:31,Catheter,Lubri-sil,1,4/30/2028,Catheters/tubing,,12,18
,2/9/2024 17:39,Quick core biopsy needle set,Izi medical,1,9/30/2023,Syringe/needles,,12,33
,2/9/2024 15:36,External CSF drainage system replacement bags,Integra,1,9/30/2027,Catheters/tubing,,12,4
,2/9/2024 16:33,6 inch monitoring extension ,Icumedical,1,1/10/2026,Other,,12,18
,2/9/2024 17:18,Smallbore ext set,ICU Medical,1,10/1/2028,Catheters/tubing,,12,19
,2/9/2024 17:16,Disposable transducer with rotating adaptor,ICP transpac ,1,2/1/2026,Catheters/tubing,,12,19
,2/9/2024 17:17,Nasal Cannula,Hudson,1,7/11/2028,Catheters/tubing,,12,19
,2/9/2024 15:46,drainable irrigator sleeve,hollister,1,,Other,,12,4
,2/9/2024 15:47,Hollister 40mm,Hollister,1,,Other,,12,4
,2/9/2024 17:26,thermometer probe covers,Hillrom,1,,Other,,12,19
,2/9/2024 17:36,Spinal needle ,Havels,1,1/16/2024,Syringe/needles,,12,33
,2/9/2024 16:46,luer lock adapter 4 inch,Fresenius medical care,1,9/30/2026,Other,,12,18
,2/9/2024 15:42,Coloplast,Folysil ,1,10/3/2028,Catheters/tubing,,12,4
,2/9/2024 17:43,Ansel modification ,Flexor,1,1/20/2024,Catheters/tubing,,12,33
,2/9/2024 16:09,Slide box ,Fisherbrand ,1,,Other,,12,12
,2/9/2024 17:29,Packing Gauze ,Fabco,1,9/30/2026,Bandages/gauze,,12,19
,2/9/2024 17:38,Balloon system,Ev3,1,1/15/2024,Other,,12,33
,2/9/2024 17:18,Surgicel fibrillar,Ethicon,1,4/30/2026,Bandages/gauze,,12,19
,2/9/2024 15:48,Female Luer/Oral-to-female D,Enfit ,1,3/1/2026,Other,,12,4
,2/9/2024 17:04,210mL bottle,Enfamil,1,,Other,,12,19
,2/9/2024 15:36,Catheter Leg Band ,Dale ,1,12/31/2027,Bandages/gauze,,12,4
,2/9/2024 16:56,Abdominal Binder,Dale,1,12/12/2900,Hygiene,,12,19
,2/9/2024 17:35,all purpose sponge ,curity,1,1/31/2026,Bandages/gauze,,12,34
,2/9/2024 15:40,Adult flexible tracheostomy tube,Covidien ,1,8/4/2028,Catheters/tubing,,12,4
,2/9/2024 16:37,Dual lumen stomach tube,Covidien ,1,,Catheters/tubing,,12,23
,2/9/2024 17:07,Epump set with flush bag,Covidien ,1,3/31/2024,Other,,12,19
,2/9/2024 16:27,Hi-Lo Oral/nasal tracheal tube cuffed,Covidien ,1,6/8/2028,Catheters/tubing,,12,18
,2/9/2024 17:24,Hydrophilic foam dressing,Covidien ,1,6/30/2028,Bandages/gauze,,12,19
,2/9/2024 15:42,Milk straw with enfit connection,Covidien ,1,1/31/2028,Catheters/tubing,,12,4
,2/9/2024 15:43,Y-Site extension with enfit connection ,Covidien ,1,10/31/2027,Catheters/tubing,,12,4
,2/9/2024 15:30,Graduated Suction Catheter with Chimney Valve,Covidien,1,,Catheters/tubing,,12,4
,2/9/2024 17:14,Flexible Yankauer,Coviden ,1,,Catheters/tubing,,12,19
,2/9/2024 17:16,Inner Cannula,Coviden ,1,2/10/2026,Catheters/tubing,,12,19
,2/9/2024 17:30,Universal articulating loading unit ,Coviden,1,,Surgical,38,12,12
,2/9/2024 17:40,Biopsy Needle Set,Cook Med,1,,Surgical,,12,37
,2/9/2024 17:41,Biopsy Needle Set,Cook Med,1,12/27/2024,Surgical,,12,37
,2/9/2024 16:46,Flexor check flo,Cook Med,1,,Surgical,,12,27
,2/9/2024 15:38,Micropuncture Introducer set,Cook Med,1,10/3/2026,Syringe/needles,,12,4
,2/9/2024 16:47,Side-Arm Introducer,Cook Med,1,1/12/2024,Catheters/tubing,,12,27
,2/9/2024 17:36,Ureternal stent set ,Cook Med,1,1/13/2024,Other,,12,33
,2/9/2024 16:39,Deep Convex urostomy pouch,Convex,1,12/9/2024,,,12,19
,2/9/2024 17:37,Air seal,Conmed,1,6/29/2024,Catheters/tubing,,12,33
,2/9/2024 17:38,Cannula cap,ConMed,1,4/1/2022,Surgical,,12,33
,2/9/2024 15:42,ECG tab style electrode,CONMED,1,12/18/2025,Diagnostic,,12,4
,2/9/2024 17:29,Huggables ECG electrode,conmed,1,6/12/2020,Other,,12,19
,2/9/2024 17:16,soft race small RTL,CONMED,1,7/2/2025,Other,,12,19
,2/9/2024 16:51,Ballon catheter,Chocolate,1,1/25/2024,Catheters/tubing,,12,28
,2/9/2024 17:12,Breathing circuit components,Care fusion,1,,Catheters/tubing,,12,29
,2/9/2024 15:38,Graduated Suction Catheter with Chimney Valve,Cardinal Health,1,,Catheters/tubing,,12,4
,2/9/2024 16:54,Precision glide needle,Cardinal Health,1,11/30/2028,Syringe/needles,,12,18
,2/9/2024 17:39,iv administration sets,braun,1,8/31/2028,Syringe/needles,,12,34
,2/9/2024 17:37,Balloon Dilation catheter ,Boston Scientific ,1,1/15/2024,Catheters/tubing,,12,33
,2/9/2024 17:01,PeriVac Kit,Boston Scientific,1,1/18/2023,Surgical,,12,30
,2/9/2024 16:47,Venous walkstent,Boston,1,1/12/2024,Surgical,,12,27
,2/9/2024 16:53,Coronary stent system,Biotronik,1,,Other,,12,28
,2/9/2024 15:30,1.5 needle,BD,1,,Syringe/needles,,12,1
,2/9/2024 16:43,Administration kit,BD,1,,Catheters/tubing,,12,26
,2/9/2024 16:39,All purpose urethral catheter,BD,1,8/31/2026,Catheters/tubing,,12,18
,2/9/2024 17:31,angiocath,BD,1,6/30/2028,Catheters/tubing,,12,19
,2/9/2024 16:40,Blood transfer device,BD,1,10/31/2026,Other,,12,18
,2/9/2024 16:37,Chloraprep Hi-Lite Orange,BD,1,,Catheters/tubing,,12,18
,2/9/2024 15:58,Eswab collection and transport system ,BD,1,6/1/2018,Diagnostic,,12,12
,2/9/2024 16:38,Gravity set,BD,1,,Catheters/tubing,,12,23
,2/9/2024 17:24,needle,BD,1,10/31/2028,Syringe/needles,,12,19
,2/9/2024 17:10,PCA administration kit,BD,1,5/6/2025,Catheters/tubing,,12,19
,2/9/2024 17:14,"PCA administration kit, reusable monoject plunger rod",BD,1,12/6/2024,Other,,12,19
,2/9/2024 17:13,Pump infusion set,BD,1,7/3/2024,Catheters/tubing,,12,19
,2/9/2024 17:15,Pump Infusion Set,BD,1,,Surgical,,12,19
,2/9/2024 16:38,Safety glide needle,BD,1,4/30/2027,Syringe/needles,,12,18
,2/9/2024 16:56,safety glide needle,BD,1,12/31/2027,Syringe/needles,,12,18
,2/9/2024 17:29,Shielded IV Catheter,BD,1,2/28/2026,Catheters/tubing,,12,19
,2/9/2024 17:19,Swab collection kit ,BD,1,12/31/2023,Diagnostic,,12,19
,2/9/2024 16:48,Syringe,BD,1,11/30/2028,Syringe/needles,,12,18
,2/9/2024 17:21,Syringe,BD,1,4/30/2028,Syringe/needles,,12,19
,2/9/2024 16:38,MiniCap with Povidone Iodine Solution,baxter,1,4/30/2025,Other,,12,18
,2/9/2024 16:56,Non-DEHP micro volume extension set ,Baxter,1,,Catheters/tubing,,12,19
,2/9/2024 15:36,Foley Catheter,Bardex ,1,11/30/2026,Catheters/tubing,,12,4
,2/9/2024 16:28,Catheter,Bardex,1,12/31/2026,Catheters/tubing,,12,18
,2/9/2024 17:40,MRI implantable port,band access systems,1,12/31/2023,Catheters/tubing,,12,33
,2/9/2024 17:29,Spinal needle ,B Braun,1,8/31/2028,Syringe/needles,,12,19
,2/9/2024 17:17,Ballard Manual Percussor for neonates,Avanos,1,5/11/2027,Other,,12,19
,2/9/2024 17:26,gastronomy feeding tube,avanos,1,4/26/2024,Diagnostic,,12,34
,2/9/2024 17:40,Jejunal feeding tube ,Avanos,1,10/27/2023,Catheters/tubing,,12,33
,2/9/2024 17:40,nasal gastric feeding tube,avanos,1,1/13/2026,Catheters/tubing,,12,34
,2/9/2024 17:33,single port feed extension set,avanos,1,12/6/2025,Catheters/tubing,,12,34
,2/9/2024 17:35,Epidural catheterization kit,Arrow,1,5/31/2021,Catheters/tubing,,12,33
,2/9/2024 17:25,Swab specimen collection kit,Aptima,1,5/31/2024,Other,,12,19
,2/9/2024 17:05,Nasal Tube,Amt,1,,Catheters/tubing,,12,19
,2/9/2024 15:34,CO2 detector pedi,Ambu ,1,10/31/2026,Diagnostic,,12,4
,2/9/2024 15:39,Disposable Hyperinflation System,Ambu ,1,7/1/2025,Other,,12,4
